OBJECTID,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNC,EXCEPTRSND,SEVERITYCO,SEVERITYDE,COLLISIONT,PERSONCOUN,PEDCOUNT,PEDCYLCOUN,VEHCOUNT,INJURIES,SERIOUSINJ,FATALITIES,INCDATE,INCDTTM,JUNCTIONTY,SDOT_COLCO,SDOT_COLDE,INATTENTIO,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTG,SDOTCOLNUM,SPEEDING,ST_COLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKK,HITPARKEDC,geometry,near_str_index,min_length,weather_group,date,time,hour,dayofweek,weekday,rushhour,weather_group2
118943,133641,133641,2618472,Matched,Block,,E DENNY WAY BETWEEN MELROSE AVE AND BELLEVUE AVE,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-01-13T00:00:00.000Z,1/13/2012 1:42:00 AM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,12013003.0,,45.0,Vehicle - Pedalcyclist,23555,0,N,POINT (1271987.770547315 229184.2633907348),11213.0,2.364171684241842e-06,Clear or Partly Cloudy,2012-01-13,01:42:00,1.0,4,1,0.0,Clear or Partly Cloudy
118961,134061,134061,3551799,Matched,Intersection,29434.0,32ND AVE E AND E MADISON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-18T00:00:00.000Z,9/18/2012 9:30:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12262010.0,,45.0,Vehicle - Pedalcyclist,34494,0,N,POINT (1281013.139004558 232128.6872657537),13350.0,0.0,Clear or Partly Cloudy,2012-09-18,09:30:00,9.0,1,1,1.0,Clear or Partly Cloudy
118973,134202,134202,3502715,Matched,Intersection,167336.0,BEACON ER AVE S AND S GRAHAM ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-12-22T00:00:00.000Z,12/22/2012 8:51:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,Y,Raining,Wet,Daylight,,12357007.0,,45.0,Vehicle - Pedalcyclist,0,524751,N,POINT (1278134.100281611 202753.326467678),4855.0,0.0,Raining,2012-12-22,08:51:00,8.0,5,0,1.0,Raining
117021,130966,130966,3599357,Matched,Intersection,30356.0,JAMES ST AND YESLER WAY,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-08-22T00:00:00.000Z,8/22/2012 1:49:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,12235007.0,,45.0,Vehicle - Pedalcyclist,9939,0,N,POINT (1270239.305265516 223098.985880509),1054.0,0.0,Clear or Partly Cloudy,2012-08-22,01:49:00,1.0,2,1,0.0,Clear or Partly Cloudy
117072,131673,131673,3386946,Matched,Block,,EASTLAKE AVE E BETWEEN E ROANOKE ST AND E EDGAR ST,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2012-06-01T00:00:00.000Z,6/1/2012 6:52:00 PM,Mid-Block (not related to intersection),56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,N,Overcast,Dry,Daylight,,12153030.0,,45.0,Vehicle - Pedalcyclist,24704,0,N,POINT (1272514.014387846 238421.0841362029),18944.0,1.9745095301494484e-05,Overcast,2012-06-01,18:52:00,18.0,4,1,1.0,Clear or Partly Cloudy
117074,131254,131254,3548847,Matched,Block,,1ST AVE S BETWEEN S ANDOVER ST AND S DAKOTA ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-10-15T00:00:00.000Z,10/15/2012 10:56:00 AM,Mid-Block (not related to intersection),21,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,N,Clear or Partly Cloudy,Dry,Daylight,,12289039.0,,45.0,Vehicle - Pedalcyclist,5420,0,N,POINT (1269922.474225193 210747.1016438603),8294.0,4.833783068928001e-06,Clear or Partly Cloudy,2012-10-15,10:56:00,10.0,0,1,0.0,Clear or Partly Cloudy
117119,131820,131820,3503675,Matched,Intersection,29592.0,2ND AVE AND PIKE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-06-06T00:00:00.000Z,6/6/2012 7:25:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,12158002.0,,45.0,Vehicle - Pedalcyclist,36905,0,N,POINT (1269058.773296311 225881.3874193579),135.0,0.0,Clear or Partly Cloudy,2012-06-06,19:25:00,19.0,2,1,1.0,Clear or Partly Cloudy
117157,132383,132383,3508302,Matched,Intersection,25949.0,25TH AVE NE AND NE BLAKELEY ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2012-10-22T00:00:00.000Z,10/22/2012 7:25:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12296006.0,,45.0,Vehicle - Pedalcyclist,0,521604,N,POINT (1278900.484922394 246480.058544457),210.0,0.0,Clear or Partly Cloudy,2012-10-22,07:25:00,7.0,0,1,1.0,Clear or Partly Cloudy
117175,130843,130843,3503902,Matched,Intersection,30447.0,8TH AVE S AND S DEARBORN ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-01-26T00:00:00.000Z,1/26/2012 7:09:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,Y,12026007.0,,45.0,Vehicle - Pedalcyclist,5851,0,N,POINT (1273019.573044375 220895.8416862488),3274.0,0.0,Raining,2012-01-26,07:09:00,7.0,3,1,1.0,Raining
117179,131255,131255,3551607,Matched,Block,,NE 45TH ST BETWEEN 1ST AVE NE AND 2ND AVE NE,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-10-16T00:00:00.000Z,10/16/2012 5:10:00 PM,Driveway Junction,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,Y,12290030.0,,45.0,Vehicle - Pedalcyclist,6532,0,N,POINT (1272176.522995502 244818.3334227502),18208.0,3.0169654243669977e-05,Overcast,2012-10-16,17:10:00,17.0,1,1,1.0,Clear or Partly Cloudy
117183,130717,130717,3565864,Matched,Intersection,29734.0,BOYLSTON AVE AND E PINE ST,,,2,Injury Collision,Cycles,1,0,1,0,1,0,0,2011-06-04T00:00:00.000Z,6/4/2011 11:11:00 PM,At Intersection (intersection related),69,PEDALCYCLIST OVERTURNED IN ROAD,,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,11155014.0,Y,45.0,Vehicle - Pedalcyclist,10373,0,N,POINT (1272920.548660263 227975.5196454972),6198.0,0.0,Clear or Partly Cloudy,2011-06-04,23:11:00,23.0,5,0,0.0,Clear or Partly Cloudy
117251,132107,132107,3593929,Matched,Intersection,30408.0,14TH AVE AND E YESLER WAY,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-24T00:00:00.000Z,9/24/2012 10:45:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,,Daylight,,12268009.0,,45.0,Vehicle - Pedalcyclist,0,523818,N,POINT (1275107.402806506 222992.5917683989),1182.0,0.0,Clear or Partly Cloudy,2012-09-24,10:45:00,10.0,0,1,0.0,Clear or Partly Cloudy
117265,132250,132250,3465733,Matched,Intersection,30366.0,ALASKAN WAY S AND S JACKSON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-07T00:00:00.000Z,9/7/2012 3:40:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12251006.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1269725.604400992 222191.7651435733),6112.0,0.0,Clear or Partly Cloudy,2012-09-07,15:40:00,15.0,4,1,1.0,Clear or Partly Cloudy
117309,131129,131129,3593662,Matched,Intersection,29748.0,12TH AVE AND E PIKE ST,,,2,Injury Collision,Cycles,1,0,1,0,1,0,0,2012-08-12T00:00:00.000Z,8/12/2012 2:21:00 AM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,12225013.0,,45.0,Vehicle - Pedalcyclist,10802,0,N,POINT (1274535.139893919 227533.018781051),39.0,0.0,Clear or Partly Cloudy,2012-08-12,02:21:00,2.0,6,0,0.0,Clear or Partly Cloudy
117349,131842,131842,3562443,Matched,Intersection,29624.0,ALASKAN E RDWY WAY AND MADISON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-06-15T00:00:00.000Z,6/15/2012 5:18:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,12167002.0,,45.0,Vehicle - Pedalcyclist,12899,0,N,POINT (1269224.685616478 223922.2803453505),600.0,0.0,Clear or Partly Cloudy,2012-06-15,17:18:00,17.0,4,1,1.0,Clear or Partly Cloudy
117382,132541,132541,3546593,Matched,Intersection,26483.0,FISHERMAN TERM DR AND W EMERSON PL,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-14T00:00:00.000Z,7/14/2012 2:24:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12196004.0,,45.0,Vehicle - Pedalcyclist,0,525463,N,POINT (1258960.194597974 242479.2654523551),8141.0,0.0,Clear or Partly Cloudy,2012-07-14,14:24:00,14.0,5,0,0.0,Clear or Partly Cloudy
117468,131567,131567,3551526,Matched,Block,,14TH AVE NW BETWEEN NW 67TH ST AND NW 70TH W ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-05T00:00:00.000Z,9/5/2012 9:35:00 AM,Mid-Block (not related to intersection),56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,N,Clear or Partly Cloudy,Dry,Daylight,,12249019.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1260888.194215953 251357.6516374499),69.0,6.1988199745288235e-06,Clear or Partly Cloudy,2012-09-05,09:35:00,9.0,2,1,1.0,Clear or Partly Cloudy
117502,131990,131990,3502180,Matched,Intersection,31353.0,4TH AVE S AND S WALKER ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2012-10-29T00:00:00.000Z,10/29/2012 5:59:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,Y,12303003.0,,45.0,Vehicle - Pedalcyclist,18723,0,N,POINT (1271308.604210615 216604.328593865),5734.0,0.0,Clear or Partly Cloudy,2012-10-29,17:59:00,17.0,0,1,1.0,Clear or Partly Cloudy
117509,131986,131986,3333784,Matched,Block,,N 130TH ST BETWEEN AURORA AVE N AND STONE AVE N,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2012-10-26T00:00:00.000Z,10/26/2012 7:10:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,Y,12300053.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1268709.01540795 267452.5347259194),12721.0,1.7734703847892092e-05,Raining,2012-10-26,19:10:00,19.0,4,1,1.0,Raining
117510,131707,131707,3553720,Matched,Intersection,35033.0,16TH AVE SW AND SW HENDERSON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-11-02T00:00:00.000Z,11/2/2012 8:06:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12307016.0,,45.0,Vehicle - Pedalcyclist,29740,0,N,POINT (1264440.005419582 194444.9621711671),2434.0,0.0,Clear or Partly Cloudy,2012-11-02,08:06:00,8.0,4,1,1.0,Clear or Partly Cloudy
117535,132268,132268,3551930,Matched,Intersection,29748.0,12TH AVE AND E PIKE ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2012-02-28T00:00:00.000Z,2/28/2012 6:35:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Raining,Wet,Dark - Street Lights On,,12059020.0,,45.0,Vehicle - Pedalcyclist,10802,0,N,POINT (1274535.139893919 227533.018781051),39.0,0.0,Raining,2012-02-28,18:35:00,18.0,1,1,1.0,Raining
117545,132264,132264,3562657,Matched,Block,,ALASKAN WAY BETWEEN MADISON ST AND SPRING ST,,,2,Injury Collision,Cycles,6,0,1,2,3,0,0,2012-04-26T00:00:00.000Z,4/26/2012 5:26:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,12117028.0,,45.0,Vehicle - Pedalcyclist,38512,0,N,POINT (1269058.072880313 224002.2717694342),23457.0,0.0,Clear or Partly Cloudy,2012-04-26,17:26:00,17.0,3,1,1.0,Clear or Partly Cloudy
117620,134397,134397,3504004,Matched,Intersection,29930.0,5TH AVE AND UNIVERSITY ST,,,2,Injury Collision,Cycles,2,1,1,0,1,0,0,2012-05-09T00:00:00.000Z,5/9/2012 12:37:00 PM,At Intersection (intersection related),64,PEDALCYCLIST STRUCK PEDESTRIAN,,N,Clear or Partly Cloudy,Dry,Daylight,Y,12130002.0,,45.0,Vehicle - Pedalcyclist,36237,522103,N,POINT (1270323.90276961 225640.4942351133),996.0,0.0,Clear or Partly Cloudy,2012-05-09,12:37:00,12.0,2,1,0.0,Clear or Partly Cloudy
117636,133977,133977,3560064,Matched,Intersection,29734.0,BOYLSTON AVE AND E PINE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-05-17T00:00:00.000Z,5/17/2012 7:56:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12138002.0,,45.0,Vehicle - Pedalcyclist,10374,0,N,POINT (1272920.548660263 227975.5196454972),6198.0,0.0,Clear or Partly Cloudy,2012-05-17,07:56:00,7.0,3,1,1.0,Clear or Partly Cloudy
117650,132846,132846,3597061,Matched,Intersection,37418.0,GREENWOOD AVE N AND N 95TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-02-09T00:00:00.000Z,2/9/2012 9:38:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Wet,Dark - Street Lights On,Y,12040020.0,,45.0,Vehicle - Pedalcyclist,4733,0,N,POINT (1265634.869292811 258256.2587485164),6392.0,0.0,Overcast,2012-02-09,21:38:00,21.0,3,1,0.0,Clear or Partly Cloudy
117670,132988,132988,3467118,Matched,Intersection,34489.0,43RD AVE S AND RENTON AVE S,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-28T00:00:00.000Z,7/28/2012 9:00:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Dusk,Y,12210035.0,,45.0,Vehicle - Pedalcyclist,37354,0,N,POINT (1283349.006142944 197914.2565107197),1783.0,0.0,Clear or Partly Cloudy,2012-07-28,21:00:00,21.0,5,0,0.0,Clear or Partly Cloudy
117703,133423,133423,3559548,Matched,Block,,10TH AVE E BETWEEN E GALER ST AND E GARFIELD ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-24T00:00:00.000Z,9/24/2012 8:04:00 AM,Mid-Block (not related to intersection),21,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,N,Clear or Partly Cloudy,Dry,Daylight,,12268028.0,,45.0,Vehicle - Pedalcyclist,6146,0,N,POINT (1273861.424629226 234317.5773800015),22033.0,1.3430065655701807e-05,Clear or Partly Cloudy,2012-09-24,08:04:00,8.0,0,1,1.0,Clear or Partly Cloudy
117783,134838,134838,3342691,Matched,Block,,S HENDERSON ST BETWEEN RAINIER AVE S AND 53RD AVE S,,,1,Property Damage Only Collision,Cycles,3,0,1,1,0,0,0,2012-08-11T00:00:00.000Z,8/11/2012 2:03:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12224025.0,Y,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1285921.607553586 194190.0465869009),7726.0,2.524294348350401e-05,Clear or Partly Cloudy,2012-08-11,14:03:00,14.0,5,0,0.0,Clear or Partly Cloudy
117860,133851,133851,3198191,Matched,Intersection,34844.0,20TH AVE SW AND SW THISTLE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-06-01T00:00:00.000Z,6/1/2012 9:00:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Wet,Daylight,,12153006.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1263490.397482619 196439.0915812105),5255.0,0.0,Overcast,2012-06-01,09:00:00,9.0,4,1,1.0,Clear or Partly Cloudy
117880,133435,133435,3553842,Matched,Intersection,26896.0,STONE WAY N AND N 34TH ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2012-06-20T00:00:00.000Z,6/20/2012 4:31:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,12172035.0,,45.0,Vehicle - Pedalcyclist,0,523424,N,POINT (1268384.754735619 240216.4179620296),4878.0,0.0,Clear or Partly Cloudy,2012-06-20,16:31:00,16.0,2,1,1.0,Clear or Partly Cloudy
117881,134272,134272,3504415,Matched,Intersection,24064.0,1ST AVE NW AND NW 78TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-11-02T00:00:00.000Z,11/2/2012 8:37:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Overcast,Wet,Daylight,Y,12307015.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1264905.855788067 253759.5357999057),10.0,0.0,Overcast,2012-11-02,08:37:00,8.0,4,1,1.0,Clear or Partly Cloudy
117886,134419,134419,3564095,Matched,Intersection,25438.0,15TH AVE NW AND NW 51ST ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2012-05-12T00:00:00.000Z,5/12/2012 1:30:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Unknown,Unknown,Unknown,Y,12133033.0,,45.0,Vehicle - Pedalcyclist,18264,0,N,POINT (1260268.474663317 246639.3878246099),1574.0,0.0,,2012-05-12,13:30:00,13.0,5,0,0.0,
117922,134842,134842,3465810,Matched,Intersection,29613.0,2ND AVE AND SPRING ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-27T00:00:00.000Z,7/27/2012 4:34:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,,12209006.0,,45.0,Vehicle - Pedalcyclist,12144,0,N,POINT (1269804.427313074 224621.804442063),3767.0,0.0,Overcast,2012-07-27,16:34:00,16.0,4,1,1.0,Clear or Partly Cloudy
119057,133081,133081,3569039,Matched,Intersection,37299.0,INTERLAKE AVE N AND N 100TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-02-27T00:00:00.000Z,2/27/2012 9:00:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,12058011.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1269298.614832565 259490.6979177743),6430.0,0.0,Clear or Partly Cloudy,2012-02-27,09:00:00,9.0,0,1,1.0,Clear or Partly Cloudy
119067,133372,133372,3332241,Matched,Intersection,29378.0,21ST AVE E AND E JOHN ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-08-02T00:00:00.000Z,8/2/2012 6:20:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12215008.0,,45.0,Vehicle - Pedalcyclist,35333,0,N,POINT (1277560.789561018 229705.8751032799),5260.0,0.0,Clear or Partly Cloudy,2012-08-02,18:20:00,18.0,3,1,1.0,Clear or Partly Cloudy
119076,133220,133220,3552262,Matched,Block,,E MADISON ST BETWEEN 22ND AVE E AND 23RD AVE E,,,2,Injury Collision,Cycles,1,0,1,0,1,0,0,2012-05-13T00:00:00.000Z,5/13/2012 1:31:00 PM,Mid-Block (not related to intersection),69,PEDALCYCLIST OVERTURNED IN ROAD,,N,Clear or Partly Cloudy,Dry,Daylight,,12134011.0,,45.0,Vehicle - Pedalcyclist,23101,0,N,POINT (1277955.424249426 229179.0653107315),12022.0,3.754518792528539e-05,Clear or Partly Cloudy,2012-05-13,13:31:00,13.0,6,0,0.0,Clear or Partly Cloudy
119092,133788,133788,3597435,Matched,Block,,NE CAMPUS EB PY BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-08-24T00:00:00.000Z,8/24/2012 6:27:00 AM,Mid-Block (not related to intersection),21,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,N,Clear or Partly Cloudy,Wet,Daylight,,12237013.0,,45.0,Vehicle - Pedalcyclist,30475,0,N,POINT (1275565.801846981 242796.0559166819),21871.0,3.0375923729682842e-05,Clear or Partly Cloudy,2012-08-24,06:27:00,6.0,4,1,0.0,Clear or Partly Cloudy
119113,134216,134216,3375500,Matched,Block,,PIKE ST BETWEEN TERRY AVE AND BOREN AVE,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-06-02T00:00:00.000Z,6/2/2012 11:29:00 AM,Mid-Block (not related to intersection),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,12154015.0,,45.0,Vehicle - Pedalcyclist,24900,0,N,POINT (1271413.154802725 227275.7423647791),17999.0,2.047669775357961e-05,Clear or Partly Cloudy,2012-06-02,11:29:00,11.0,5,0,0.0,Clear or Partly Cloudy
119132,134072,134072,3544953,Matched,Intersection,26895.0,WOODLAND PARK AVE N AND N 34TH ST,,,2,Injury Collision,Cycles,3,0,1,2,1,0,0,2012-09-07T00:00:00.000Z,9/7/2012 8:33:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12251005.0,,45.0,Vehicle - Pedalcyclist,8839,0,N,POINT (1268074.110767305 240292.6120101213),3838.0,0.0,Clear or Partly Cloudy,2012-09-07,08:33:00,8.0,4,1,1.0,Clear or Partly Cloudy
119133,134214,134214,3507778,Matched,Intersection,26085.0,22ND AVE NE AND NE 54TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-30T00:00:00.000Z,9/30/2012 5:25:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,12274022.0,,45.0,Vehicle - Pedalcyclist,0,630865,N,POINT (1278140.205625609 247112.0593131036),10375.0,0.0,Clear or Partly Cloudy,2012-09-30,17:25:00,17.0,6,0,1.0,Clear or Partly Cloudy
119305,132816,132816,3599129,Matched,Intersection,36659.0,LAKE CITY WAY NE AND NE NORTHGATE WAY,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-11-03T00:00:00.000Z,11/3/2012 10:47:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Raining,Wet,Dark - Street Lights On,Y,12308002.0,,45.0,Vehicle - Pedalcyclist,0,524516,N,POINT (1279240.158266738 262582.1078409404),6449.0,0.0,Raining,2012-11-03,22:47:00,22.0,5,0,0.0,Raining
119351,133237,133237,3613437,Matched,Intersection,27273.0,N 36TH ST AND N PACIFIC ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-11-13T00:00:00.000Z,11/13/2012 6:53:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights Off,Y,12318028.0,,45.0,Vehicle - Pedalcyclist,0,0,N,POINT (1271166.67909047 240877.5955627114),8275.0,0.0,Raining,2012-11-13,18:53:00,18.0,1,1,1.0,Raining
119372,134090,134090,3373407,Matched,Intersection,28934.0,4TH AVE N AND BROAD ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-04-07T00:00:00.000Z,4/7/2012 8:46:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,12098003.0,,45.0,Vehicle - Pedalcyclist,0,522835,N,POINT (1266678.693933874 229743.8416953087),3407.0,0.0,Clear or Partly Cloudy,2012-04-07,08:46:00,8.0,5,0,1.0,Clear or Partly Cloudy
119391,134089,134089,3285192,Matched,Intersection,31247.0,15TH AVE S AND S HOLGATE ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-04-04T00:00:00.000Z,4/4/2012 5:29:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,Y,12095007.0,,45.0,Vehicle - Pedalcyclist,14075,0,N,POINT (1275197.021238595 217399.4149306715),2402.0,0.0,Clear or Partly Cloudy,2012-04-04,17:29:00,17.0,2,1,1.0,Clear or Partly Cloudy
119415,134235,134235,3546596,Matched,Intersection,28329.0,EASTLAKE AVE E AND E BLAINE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-10-02T00:00:00.000Z,10/2/2012 8:56:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,Y,12276002.0,,45.0,Vehicle - Pedalcyclist,24781,0,N,POINT (1272615.402035952 235144.8644208461),3856.0,0.0,Overcast,2012-10-02,08:56:00,8.0,1,1,1.0,Clear or Partly Cloudy
